level,source_id,route_family,predicate_label,K,comparison,RH1_Recall@K,baseline_Recall@K,delta_Recall@K,RH1_Violation@K,baseline_Violation@K,delta_Violation@K,recall_not_large_loss_0p01,violation_nonincrease,violation_reduced_by_0p05
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,right,20,RH1_source_x_frame_score_minus_RH3_source_x_axis_swap_control,0.14685314685314685,0.06993006993006994,0.07692307692307691,0.013822434875066455,0.7806873977086743,-0.7668649628336079,True,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,right,20,RH1_source_x_frame_score_minus_RH4_source_x_sign_flip_control,0.14685314685314685,0.03341103341103341,0.11344211344211344,0.013822434875066455,0.9863085834649815,-0.9724861485899151,True,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,right,20,RH1_source_x_frame_score_minus_RH5_axis_swap_only_control,0.14685314685314685,0.08236208236208237,0.06449106449106448,0.013822434875066455,0.8365132809577254,-0.822690846082659,True,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,right,20,RH1_source_x_frame_score_minus_RH6_sign_flip_only_control,0.14685314685314685,0.04584304584304584,0.10101010101010101,0.013822434875066455,0.9907209136331192,-0.9768984787580528,True,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,right,50,RH1_source_x_frame_score_minus_RH0_source_score,0.49572649572649574,0.0777000777000777,0.41802641802641805,0.04938271604938271,0.4991691591890994,-0.44978644313971666,True,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,right,50,RH1_source_x_frame_score_minus_RH2_frame_score_only,0.49572649572649574,0.5027195027195027,-0.006993006993006978,0.04938271604938271,0.04903129657228018,0.0003514194771025367,True,False,False
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,right,50,RH1_source_x_frame_score_minus_RH3_source_x_axis_swap_control,0.49572649572649574,0.20512820512820512,0.2905982905982906,0.04938271604938271,0.764475271411339,-0.7150925553619563,True,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,right,50,RH1_source_x_frame_score_minus_RH4_source_x_sign_flip_control,0.49572649572649574,0.11888111888111888,0.3768453768453769,0.04938271604938271,0.950354609929078,-0.9009718938796953,True,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,right,50,RH1_source_x_frame_score_minus_RH5_axis_swap_only_control,0.49572649572649574,0.22144522144522144,0.2742812742812743,0.04938271604938271,0.7757701421800948,-0.726387426130712,True,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,right,50,RH1_source_x_frame_score_minus_RH6_sign_flip_only_control,0.49572649572649574,0.12354312354312354,0.3721833721833722,0.04938271604938271,0.9509687034277198,-0.9015859873783371,True,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,right,100,RH1_source_x_frame_score_minus_RH0_source_score,0.7746697746697747,0.4226884226884227,0.351981351981352,0.13612442070536485,0.4970423790616644,-0.36091795835629953,True,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,right,100,RH1_source_x_frame_score_minus_RH2_frame_score_only,0.7746697746697747,0.7785547785547785,-0.0038850038850037905,0.13612442070536485,0.13507369081216683,0.0010507298931980158,True,False,False
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,right,100,RH1_source_x_frame_score_minus_RH3_source_x_axis_swap_control,0.7746697746697747,0.39316239316239315,0.38150738150738156,0.13612442070536485,0.6806552262090484,-0.5445308055036835,True,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,right,100,RH1_source_x_frame_score_minus_RH4_source_x_sign_flip_control,0.7746697746697747,0.26107226107226106,0.5135975135975137,0.13612442070536485,0.8647460554203626,-0.7286216347149979,True,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,right,100,RH1_source_x_frame_score_minus_RH5_axis_swap_only_control,0.7746697746697747,0.3954933954933955,0.3791763791763792,0.13612442070536485,0.6806768558951966,-0.5445524351898317,True,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,right,100,RH1_source_x_frame_score_minus_RH6_sign_flip_only_control,0.7746697746697747,0.26107226107226106,0.5135975135975137,0.13612442070536485,0.8649263091878332,-0.7288018884824683,True,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,front,5,RH1_source_x_frame_score_minus_RH0_source_score,0.010610079575596816,0.005305039787798408,0.005305039787798408,0.0,0.5234375,-0.5234375,True,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,front,5,RH1_source_x_frame_score_minus_RH2_frame_score_only,0.010610079575596816,0.003978779840848806,0.00663129973474801,0.0,0.0,0.0,True,True,False
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,front,5,RH1_source_x_frame_score_minus_RH3_source_x_axis_swap_control,0.010610079575596816,0.014588859416445624,-0.003978779840848807,0.0,0.8549107142857143,-0.8549107142857143,True,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,front,5,RH1_source_x_frame_score_minus_RH4_source_x_sign_flip_control,0.010610079575596816,0.022546419098143235,-0.011936339522546418,0.0,1.0,-1.0,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,front,5,RH1_source_x_frame_score_minus_RH5_axis_swap_only_control,0.010610079575596816,0.021220159151193633,-0.010610079575596816,0.0,0.8608,-0.8608,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,front,5,RH1_source_x_frame_score_minus_RH6_sign_flip_only_control,0.010610079575596816,0.03713527851458886,-0.026525198938992044,0.0,1.0,-1.0,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,front,10,RH1_source_x_frame_score_minus_RH0_source_score,0.029177718832891247,0.010610079575596816,0.018567639257294433,0.0018034265103697023,0.5228628230616302,-0.5210593965512605,True,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,front,10,RH1_source_x_frame_score_minus_RH2_frame_score_only,0.029177718832891247,0.021220159151193633,0.007957559681697614,0.0018034265103697023,0.00156128024980484,0.00024214626056486238,True,False,False
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,front,10,RH1_source_x_frame_score_minus_RH3_source_x_axis_swap_control,0.029177718832891247,0.054376657824933686,-0.02519893899204244,0.0018034265103697023,0.8149377593360996,-0.8131343328257299,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,front,10,RH1_source_x_frame_score_minus_RH4_source_x_sign_flip_control,0.029177718832891247,0.0623342175066313,-0.03315649867374005,0.0018034265103697023,0.9982773471145564,-0.9964739206041867,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,front,10,RH1_source_x_frame_score_minus_RH5_axis_swap_only_control,0.029177718832891247,0.0649867374005305,-0.03580901856763925,0.0018034265103697023,0.8523351648351648,-0.8505317383247951,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,front,10,RH1_source_x_frame_score_minus_RH6_sign_flip_only_control,0.029177718832891247,0.09283819628647215,-0.0636604774535809,0.0018034265103697023,0.9984251968503937,-0.996621770340024,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,front,20,RH1_source_x_frame_score_minus_RH0_source_score,0.05305039787798409,0.058355437665782495,-0.005305039787798407,0.012401818933443571,0.5159051474840949,-0.5035033285506513,True,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,front,20,RH1_source_x_frame_score_minus_RH2_frame_score_only,0.05305039787798409,0.04774535809018567,0.005305039787798414,0.012401818933443571,0.01122754491017964,0.0011742740232639302,True,False,False
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,front,20,RH1_source_x_frame_score_minus_RH3_source_x_axis_swap_control,0.05305039787798409,0.13925729442970822,-0.08620689655172413,0.012401818933443571,0.7962519936204147,-0.783850174686971,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,front,20,RH1_source_x_frame_score_minus_RH4_source_x_sign_flip_control,0.05305039787798409,0.16047745358090185,-0.10742705570291776,0.012401818933443571,0.9878444084278768,-0.9754425894944332,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,front,20,RH1_source_x_frame_score_minus_RH5_axis_swap_only_control,0.05305039787798409,0.14588859416445624,-0.09283819628647215,0.012401818933443571,0.8286225402504472,-0.8162207213170036,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,front,20,RH1_source_x_frame_score_minus_RH6_sign_flip_only_control,0.05305039787798409,0.1856763925729443,-0.13262599469496023,0.012401818933443571,0.9887514060742407,-0.9763495871407971,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,front,50,RH1_source_x_frame_score_minus_RH0_source_score,0.14456233421750664,0.16976127320954906,-0.025198938992042424,0.05178679588128407,0.5146539548022598,-0.46286715892097574,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,front,50,RH1_source_x_frame_score_minus_RH2_frame_score_only,0.14456233421750664,0.14456233421750664,0.0,0.05178679588128407,0.050651658767772514,0.0011351371135115557,True,False,False
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,front,50,RH1_source_x_frame_score_minus_RH3_source_x_axis_swap_control,0.14456233421750664,0.3726790450928382,-0.22811671087533159,0.05178679588128407,0.7646084337349398,-0.7128216378536557,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,front,50,RH1_source_x_frame_score_minus_RH4_source_x_sign_flip_control,0.14456233421750664,0.5013262599469496,-0.35676392572944293,0.05178679588128407,0.9497642899233942,-0.8979774940421101,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,front,50,RH1_source_x_frame_score_minus_RH5_axis_swap_only_control,0.14456233421750664,0.3753315649867374,-0.23076923076923078,0.05178679588128407,0.7767511177347243,-0.7249643218534402,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,front,50,RH1_source_x_frame_score_minus_RH6_sign_flip_only_control,0.14456233421750664,0.473474801061008,-0.32891246684350134,0.05178679588128407,0.9493483412322274,-0.8975615453509433,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,front,100,RH1_source_x_frame_score_minus_RH0_source_score,0.27586206896551724,0.3328912466843501,-0.05702917771883287,0.13379180994060644,0.5200651689247128,-0.3862733589841063,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,front,100,RH1_source_x_frame_score_minus_RH2_frame_score_only,0.27586206896551724,0.27718832891246686,-0.0013262599469496261,0.13379180994060644,0.13402463745516918,-0.00023282751456274453,True,True,False
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,front,100,RH1_source_x_frame_score_minus_RH3_source_x_axis_swap_control,0.27586206896551724,0.5782493368700266,-0.3023872679045093,0.13379180994060644,0.6793106161957976,-0.5455188062551911,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,front,100,RH1_source_x_frame_score_minus_RH4_source_x_sign_flip_control,0.27586206896551724,0.7374005305039788,-0.46153846153846156,0.13379180994060644,0.8668331902271486,-0.7330413802865421,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,front,100,RH1_source_x_frame_score_minus_RH5_axis_swap_only_control,0.27586206896551724,0.5822281167108754,-0.30636604774535814,0.13379180994060644,0.6787645998275457,-0.5449727898869392,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,front,100,RH1_source_x_frame_score_minus_RH6_sign_flip_only_control,0.27586206896551724,0.7374005305039788,-0.46153846153846156,0.13379180994060644,0.8660428849902534,-0.7322510750496469,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,behind,5,RH1_source_x_frame_score_minus_RH0_source_score,0.04509283819628647,0.022546419098143235,0.022546419098143235,0.0,0.4886843114691216,-0.4886843114691216,True,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,behind,5,RH1_source_x_frame_score_minus_RH2_frame_score_only,0.04509283819628647,0.009283819628647215,0.03580901856763925,0.0,0.0,0.0,True,True,False
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,behind,5,RH1_source_x_frame_score_minus_RH3_source_x_axis_swap_control,0.04509283819628647,0.10344827586206896,-0.058355437665782495,0.0,0.8215962441314554,-0.8215962441314554,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,behind,5,RH1_source_x_frame_score_minus_RH4_source_x_sign_flip_control,0.04509283819628647,0.1259946949602122,-0.08090185676392574,0.0,1.0,-1.0,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,behind,5,RH1_source_x_frame_score_minus_RH5_axis_swap_only_control,0.04509283819628647,0.025198938992042442,0.019893899204244028,0.0,0.8636363636363636,-0.8636363636363636,True,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,behind,5,RH1_source_x_frame_score_minus_RH6_sign_flip_only_control,0.04509283819628647,0.054376657824933686,-0.009283819628647216,0.0,1.0,-1.0,True,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,behind,10,RH1_source_x_frame_score_minus_RH0_source_score,0.07692307692307693,0.10477453580901856,-0.027851458885941635,0.000536480686695279,0.4810667752442997,-0.48053029455760443,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,behind,10,RH1_source_x_frame_score_minus_RH2_frame_score_only,0.07692307692307693,0.021220159151193633,0.0557029177718833,0.000536480686695279,0.001539645881447267,-0.001003165194751988,True,True,False
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,behind,10,RH1_source_x_frame_score_minus_RH3_source_x_axis_swap_control,0.07692307692307693,0.1989389920424403,-0.12201591511936338,0.000536480686695279,0.8097199341021417,-0.8091834534154464,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,behind,10,RH1_source_x_frame_score_minus_RH4_source_x_sign_flip_control,0.07692307692307693,0.27453580901856767,-0.19761273209549074,0.000536480686695279,0.9994523548740416,-0.9989158741873463,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,behind,10,RH1_source_x_frame_score_minus_RH5_axis_swap_only_control,0.07692307692307693,0.0649867374005305,0.011936339522546427,0.000536480686695279,0.855413584398117,-0.8548771037114217,True,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,behind,10,RH1_source_x_frame_score_minus_RH6_sign_flip_only_control,0.07692307692307693,0.09283819628647215,-0.015915119363395222,0.000536480686695279,0.9984662576687117,-0.9979297769820163,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,behind,20,RH1_source_x_frame_score_minus_RH0_source_score,0.13262599469496023,0.2864721485411141,-0.15384615384615385,0.005389019872010778,0.4786918869644485,-0.4733028670924377,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,behind,20,RH1_source_x_frame_score_minus_RH2_frame_score_only,0.13262599469496023,0.04774535809018567,0.08488063660477455,0.005389019872010778,0.011206574523720583,-0.005817554651709805,True,True,False
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,behind,20,RH1_source_x_frame_score_minus_RH3_source_x_axis_swap_control,0.13262599469496023,0.32625994694960214,-0.19363395225464192,0.005389019872010778,0.7897243960530793,-0.7843353761810685,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,behind,20,RH1_source_x_frame_score_minus_RH4_source_x_sign_flip_control,0.13262599469496023,0.4416445623342175,-0.3090185676392573,0.005389019872010778,0.9946348217376255,-0.9892458018656147,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,behind,20,RH1_source_x_frame_score_minus_RH5_axis_swap_only_control,0.13262599469496023,0.14588859416445624,-0.013262599469496011,0.005389019872010778,0.8293551834698967,-0.8239661635978859,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,behind,20,RH1_source_x_frame_score_minus_RH6_sign_flip_only_control,0.13262599469496023,0.1856763925729443,-0.05305039787798407,0.005389019872010778,0.9887976101568334,-0.9834085902848226,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,behind,50,RH1_source_x_frame_score_minus_RH0_source_score,0.1870026525198939,0.6153846153846154,-0.4283819628647215,0.039536696736830385,0.4851917879118983,-0.44565509117506796,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,behind,50,RH1_source_x_frame_score_minus_RH2_frame_score_only,0.1870026525198939,0.14456233421750664,0.04244031830238726,0.039536696736830385,0.050651658767772514,-0.01111496203094213,True,True,False
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,behind,50,RH1_source_x_frame_score_minus_RH3_source_x_axis_swap_control,0.1870026525198939,0.4827586206896552,-0.2957559681697613,0.039536696736830385,0.7501971830985915,-0.7106604863617612,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,behind,50,RH1_source_x_frame_score_minus_RH4_source_x_sign_flip_control,0.1870026525198939,0.6286472148541115,-0.44164456233421756,0.039536696736830385,0.959090389669752,-0.9195536929329217,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,behind,50,RH1_source_x_frame_score_minus_RH5_axis_swap_only_control,0.1870026525198939,0.3753315649867374,-0.18832891246684352,0.039536696736830385,0.7767511177347243,-0.7372144209978939,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,behind,50,RH1_source_x_frame_score_minus_RH6_sign_flip_only_control,0.1870026525198939,0.473474801061008,-0.2864721485411141,0.039536696736830385,0.9493483412322274,-0.9098116444953971,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,behind,100,RH1_source_x_frame_score_minus_RH0_source_score,0.28514588859416445,0.9084880636604774,-0.623342175066313,0.1313364055299539,0.49310774251728434,-0.36177133698733044,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,behind,100,RH1_source_x_frame_score_minus_RH2_frame_score_only,0.28514588859416445,0.27718832891246686,0.00795755968169759,0.1313364055299539,0.13402463745516918,-0.0026882319252152787,True,True,False
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,behind,100,RH1_source_x_frame_score_minus_RH3_source_x_axis_swap_control,0.28514588859416445,0.6021220159151194,-0.3169761273209549,0.1313364055299539,0.6747078213964639,-0.5433714158665099,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,behind,100,RH1_source_x_frame_score_minus_RH4_source_x_sign_flip_control,0.28514588859416445,0.753315649867374,-0.46816976127320953,0.1313364055299539,0.8677771993753254,-0.7364407938453714,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,behind,100,RH1_source_x_frame_score_minus_RH5_axis_swap_only_control,0.28514588859416445,0.5822281167108754,-0.2970822281167109,0.1313364055299539,0.6786582020534525,-0.5473217965234987,False,True,True
source_predicate,open3dsg_recovery_relaxed_views_min2,relative_horizontal,behind,100,RH1_source_x_frame_score_minus_RH6_sign_flip_only_control,0.28514588859416445,0.7374005305039788,-0.45225464190981435,0.1313364055299539,0.8659078506275825,-0.7345714450976286,False,True,True
source_predicate,vlsat_full_validation,relative_horizontal,left,5,RH1_source_x_frame_score_minus_RH0_source_score,0.37069468768242847,0.4144775248102744,-0.04378283712784592,0.05244755244755245,0.21765734265734266,-0.1652097902097902,False,True,True
source_predicate,vlsat_full_validation,relative_horizontal,left,5,RH1_source_x_frame_score_minus_RH2_frame_score_only,0.37069468768242847,0.01926444833625219,0.3514302393461763,0.05244755244755245,0.0,0.05244755244755245,True,False,False
source_predicate,vlsat_full_validation,relative_horizontal,left,5,RH1_source_x_frame_score_minus_RH3_source_x_axis_swap_control,0.37069468768242847,0.2381786339754816,0.13251605370694686,0.05244755244755245,0.3522267206477733,-0.2997791682002208,True,True,True
source_predicate,vlsat_full_validation,relative_horizontal,left,5,RH1_source_x_frame_score_minus_RH4_source_x_sign_flip_control,0.37069468768242847,0.13660245183887915,0.23409223584354932,0.05244755244755245,0.7768924302788844,-0.7244448778313319,True,True,True
source_predicate,vlsat_full_validation,relative_horizontal,left,5,RH1_source_x_frame_score_minus_RH5_axis_swap_only_control,0.37069468768242847,0.0070052539404553416,0.36368943374197316,0.05244755244755245,0.8807829181494662,-0.8283353657019137,True,True,True
source_predicate,vlsat_full_validation,relative_horizontal,left,5,RH1_source_x_frame_score_minus_RH6_sign_flip_only_control,0.37069468768242847,0.007589025102159953,0.3631056625802685,0.05244755244755245,1.0,-0.9475524475524475,True,True,True
source_predicate,vlsat_full_validation,relative_horizontal,left,10,RH1_source_x_frame_score_minus_RH0_source_score,0.5767659077641565,0.6228838295388208,-0.04611792177466434,0.07357075913776945,0.23189873417721518,-0.15832797503944573,False,True,True
source_predicate,vlsat_full_validation,relative_horizontal,left,10,RH1_source_x_frame_score_minus_RH2_frame_score_only,0.5767659077641565,0.04144775248102744,0.5353181552831291,0.07357075913776945,0.0,0.07357075913776945,True,False,False
source_predicate,vlsat_full_validation,relative_horizontal,left,10,RH1_source_x_frame_score_minus_RH3_source_x_axis_swap_control,0.5767659077641565,0.37361354349095155,0.20315236427320493,0.07357075913776945,0.3557833089311859,-0.2822125497934165,True,True,True
source_predicate,vlsat_full_validation,relative_horizontal,left,10,RH1_source_x_frame_score_minus_RH4_source_x_sign_flip_control,0.5767659077641565,0.22475189725627553,0.35201401050788095,0.07357075913776945,0.6938559322033898,-0.6202851730656204,True,True,True
source_predicate,vlsat_full_validation,relative_horizontal,left,10,RH1_source_x_frame_score_minus_RH5_axis_swap_only_control,0.5767659077641565,0.02568593111500292,0.5510799766491535,0.07357075913776945,0.8854415274463007,-0.8118707683085312,True,True,True
source_predicate,vlsat_full_validation,relative_horizontal,left,10,RH1_source_x_frame_score_minus_RH6_sign_flip_only_control,0.5767659077641565,0.014594279042615295,0.5621716287215411,0.07357075913776945,1.0,-0.9264292408622306,True,True,True
source_predicate,vlsat_full_validation,relative_horizontal,left,20,RH1_source_x_frame_score_minus_RH0_source_score,0.7699941622883829,0.793928779918272,-0.023934617629889132,0.10119667013527575,0.23543838136112813,-0.13424171122585238,False,True,True
source_predicate,vlsat_full_validation,relative_horizontal,left,20,RH1_source_x_frame_score_minus_RH2_frame_score_only,0.7699941622883829,0.1044950379451255,0.6654991243432574,0.10119667013527575,0.0,0.10119667013527575,True,False,False
source_predicate,vlsat_full_validation,relative_horizontal,left,20,RH1_source_x_frame_score_minus_RH3_source_x_axis_swap_control,0.7699941622883829,0.5189725627553999,0.251021599532983,0.10119667013527575,0.36871733011660635,-0.26752065998133057,True,True,True
source_predicate,vlsat_full_validation,relative_horizontal,left,20,RH1_source_x_frame_score_minus_RH4_source_x_sign_flip_control,0.7699941622883829,0.37769994162288384,0.39229422066549907,0.10119667013527575,0.5949622166246852,-0.4937655464894094,True,True,True
source_predicate,vlsat_full_validation,relative_horizontal,left,20,RH1_source_x_frame_score_minus_RH5_axis_swap_only_control,0.7699941622883829,0.05604203152364273,0.7139521307647402,0.10119667013527575,0.8826879271070615,-0.7814912569717857,True,True,True
source_predicate,vlsat_full_validation,relative_horizontal,left,20,RH1_source_x_frame_score_minus_RH6_sign_flip_only_control,0.7699941622883829,0.02918855808523059,0.7408056042031523,0.10119667013527575,1.0,-0.8988033298647242,True,True,True
source_predicate,vlsat_full_validation,relative_horizontal,left,50,RH1_source_x_frame_score_minus_RH0_source_score,0.9048453006421483,0.9445417396380619,-0.039696438995913574,0.1491691842900302,0.2697594501718213,-0.12059026588179109,False,True,True
source_predicate,vlsat_full_validation,relative_horizontal,left,50,RH1_source_x_frame_score_minus_RH2_frame_score_only,0.9048453006421483,0.36894337419731466,0.5359019264448337,0.1491691842900302,0.004931109499637419,0.14423807479039277,True,False,False
source_predicate,vlsat_full_validation,relative_horizontal,left,50,RH1_source_x_frame_score_minus_RH3_source_x_axis_swap_control,0.9048453006421483,0.7466433158201985,0.1582019848219498,0.1491691842900302,0.4111111111111111,-0.26194192682108086,True,True,True
source_predicate,vlsat_full_validation,relative_horizontal,left,50,RH1_source_x_frame_score_minus_RH4_source_x_sign_flip_control,0.9048453006421483,0.6876824284880327,0.21716287215411556,0.1491691842900302,0.526913218601245,-0.3777440343112147,True,True,True
source_predicate,vlsat_full_validation,relative_horizontal,left,50,RH1_source_x_frame_score_minus_RH5_axis_swap_only_control,0.9048453006421483,0.1692936368943374,0.7355516637478109,0.1491691842900302,0.8365907421013961,-0.6874215578113658,True,True,True
source_predicate,vlsat_full_validation,relative_horizontal,left,50,RH1_source_x_frame_score_minus_RH6_sign_flip_only_control,0.9048453006421483,0.08639813193228255,0.8184471687098658,0.1491691842900302,0.9950688905003626,-0.8458997062103324,True,True,True
source_predicate,vlsat_full_validation,relative_horizontal,left,100,RH1_source_x_frame_score_minus_RH0_source_score,0.9667250437828371,0.9859894921190894,-0.019264448336252293,0.21900948991696323,0.32512430080795524,-0.106114810890992,False,True,True
source_predicate,vlsat_full_validation,relative_horizontal,left,100,RH1_source_x_frame_score_minus_RH2_frame_score_only,0.9667250437828371,0.7057793345008757,0.26094570928196137,0.21900948991696323,0.032815704658658074,0.18619378525830516,True,False,False
source_predicate,vlsat_full_validation,relative_horizontal,left,100,RH1_source_x_frame_score_minus_RH3_source_x_axis_swap_control,0.9667250437828371,0.8832457676590777,0.08347927612375938,0.21900948991696323,0.49684108213186456,-0.27783159221490134,True,True,True
source_predicate,vlsat_full_validation,relative_horizontal,left,100,RH1_source_x_frame_score_minus_RH4_source_x_sign_flip_control,0.9667250437828371,0.8581436077057794,0.10858143607705772,0.21900948991696323,0.5714053746853942,-0.352395884768431,True,True,True
source_predicate,vlsat_full_validation,relative_horizontal,left,100,RH1_source_x_frame_score_minus_RH5_axis_swap_only_control,0.9667250437828371,0.3210741389375365,0.6456509048453005,0.21900948991696323,0.7559935284600676,-0.5369840385431044,True,True,True
source_predicate,vlsat_full_validation,relative_horizontal,left,100,RH1_source_x_frame_score_minus_RH6_sign_flip_only_control,0.9667250437828371,0.19030939871570343,0.7764156450671337,0.21900948991696323,0.967184295341342,-0.7481748054243788,True,True,True
source_predicate,vlsat_full_validation,relative_horizontal,right,5,RH1_source_x_frame_score_minus_RH0_source_score,0.38061879743140686,0.425569176882662,-0.04495037945125513,0.051304347826086956,0.23243712055507373,-0.18113277272898679,False,True,True
source_predicate,vlsat_full_validation,relative_horizontal,right,5,RH1_source_x_frame_score_minus_RH2_frame_score_only,0.38061879743140686,0.017513134851138354,0.3631056625802685,0.051304347826086956,0.0,0.051304347826086956,True,False,False
source_predicate,vlsat_full_validation,relative_horizontal,right,5,RH1_source_x_frame_score_minus_RH3_source_x_axis_swap_control,0.38061879743140686,0.2381786339754816,0.14244016345592525,0.051304347826086956,0.37516869095816463,-0.3238643431320777,True,True,True
source_predicate,vlsat_full_validation,relative_horizontal,right,5,RH1_source_x_frame_score_minus_RH4_source_x_sign_flip_control,0.38061879743140686,0.1389375364856976,0.24168126094570927,0.051304347826086956,0.7862903225806451,-0.7349859747545582,True,True,True
source_predicate,vlsat_full_validation,relative_horizontal,right,5,RH1_source_x_frame_score_minus_RH5_axis_swap_only_control,0.38061879743140686,0.010507880910683012,0.37011091652072386,0.051304347826086956,0.8988941548183255,-0.8475898069922385,True,True,True
