source,scope,family,condition,k,recall,recall_ci95_low,recall_ci95_high,violation_rate,violation_ci95_low,violation_ci95_high,delta_recall_vs_semantic,delta_violation_vs_semantic,delta_recall_vs_main,delta_recall_vs_main_ci95_low,delta_recall_vs_main_ci95_high,delta_violation_vs_main,delta_violation_vs_main_ci95_low,delta_violation_vs_main_ci95_high,selected_or_correct_numerator,violation_denominator
sgfn_official_full_l160_confirmatory,global_topk_family_slice,proximity,pooled_calibration,50,0.5645526613816535,0.525653578028824,0.6029217773663503,0.0017673048600883653,0.00029374623325086616,0.0037594256830969525,0.0656851642129106,-0.000919964202726549,-0.003397508493771184,-0.01478712831122471,0.007912020293349448,0.0012226425507201734,4.550875663373203e-05,0.002766922693900392,6,3395
sgfn_official_full_l160_confirmatory,global_topk_family_slice,proximity,pooled_calibration,100,0.8963759909399773,0.8651540478442543,0.9263653824840004,0.0049646744319266755,0.0032095986442018842,0.007286218132720971,0.031143827859569595,-0.010931581581459645,-0.005662514156285381,-0.010638864945787738,-0.001128636360166016,0.004158439548830733,0.0025811222867401324,0.006185881233684679,52,10474
sgfn_official_full_l160_confirmatory,global_topk_family_slice,proximity,geometry_only_family,5,0.02944507361268403,0.019446458603291885,0.04061220851137786,0.0,0.0,0.0,0.02944507361268403,0.0,0.02944507361268403,0.019446458603291885,0.04061220851137786,0.0,0.0,0.0,0,1465
sgfn_official_full_l160_confirmatory,global_topk_family_slice,proximity,geometry_only_family,10,0.07757644394110985,0.06098718530112003,0.09475851646393142,0.0,0.0,0.0,0.07078142695356739,0.0,0.06398640996602492,0.047230807143148305,0.08187856759616674,0.0,0.0,0.0,0,2858
sgfn_official_full_l160_confirmatory,global_topk_family_slice,proximity,geometry_only_family,20,0.17723669309173273,0.15370677688036347,0.2001231983019613,0.0,0.0,0.0,0.09399773499433749,0.0,0.055492638731596836,0.02751691051610775,0.08437733304233377,0.0,0.0,0.0,0,5435
sgfn_official_full_l160_confirmatory,global_topk_family_slice,proximity,geometry_only_family,50,0.41845979614949036,0.3854378449760379,0.44936724643360854,0.0,0.0,0.0,-0.08040770101925254,-0.0026872690628149142,-0.14949037372593432,-0.19917756942162335,-0.09647897039347005,-0.0005446623093681918,-0.0017184729437133004,0.0,0,10641
sgfn_official_full_l160_confirmatory,global_topk_family_slice,proximity,geometry_only_family,100,0.6970554926387316,0.6634450336287947,0.7318804991201407,0.0001845585973546601,0.0,0.0004993276283726108,-0.16817667044167617,-0.01571169741603166,-0.20498301245753114,-0.25324072632742334,-0.15548009834540502,-0.0006216762857412818,-0.0011836016093689677,-0.00017798822625732228,3,16255
sgfn_official_full_l160_confirmatory,global_topk_family_slice,proximity,rank_average_fusion,5,0.10645526613816535,0.08797301616761528,0.12515291799474548,0.0,0.0,0.0,0.10645526613816535,0.0,0.10645526613816535,0.08797301616761528,0.12515291799474548,0.0,0.0,0.0,0,426
sgfn_official_full_l160_confirmatory,global_topk_family_slice,proximity,rank_average_fusion,10,0.19365798414496035,0.16990249889673434,0.21716854433139166,0.0,0.0,0.0,0.18686296715741788,0.0,0.18006795016987542,0.15744914989673886,0.2033531505629163,0.0,0.0,0.0,0,1005
sgfn_official_full_l160_confirmatory,global_topk_family_slice,proximity,rank_average_fusion,20,0.3646659116647792,0.33350844109195404,0.3955988494669774,0.0,0.0,0.0,0.28142695356738395,0.0,0.24292185730464327,0.2146151122322344,0.2722959109881235,0.0,0.0,0.0,0,2297
sgfn_official_full_l160_confirmatory,global_topk_family_slice,proximity,rank_average_fusion,50,0.6908267270668177,0.6579246411483253,0.7236784054030347,0.0,0.0,0.0,0.1919592298980748,-0.0026872690628149142,0.12287655719139301,0.08987011380504693,0.15781218585071632,-0.0005446623093681918,-0.0017184729437133004,0.0,0,6313
sgfn_official_full_l160_confirmatory,global_topk_family_slice,proximity,rank_average_fusion,100,0.9394110985277463,0.9146836871029546,0.9611641116880494,0.0004552006676276458,0.0,0.001058685189206462,0.07417893544733856,-0.015441055345758676,0.03737259343148358,0.022801218525634596,0.051949928684032746,-0.0003510342154682961,-0.0006954605483332703,-9.081538688377167e-05,6,13181
sgfn_official_full_l160_confirmatory,global_topk_family_slice,proximity,reciprocal_rank_fusion,5,0.08776896942242356,0.07200993109402713,0.10532703823122985,0.0,0.0,0.0,0.08776896942242356,0.0,0.08776896942242356,0.07200993109402713,0.10532703823122985,0.0,0.0,0.0,0,398
sgfn_official_full_l160_confirmatory,global_topk_family_slice,proximity,reciprocal_rank_fusion,10,0.16138165345413363,0.14005863391042545,0.18341745710802532,0.0,0.0,0.0,0.15458663646659115,0.0,0.1477916194790487,0.1275752439256985,0.1693451194226245,0.0,0.0,0.0,0,955
sgfn_official_full_l160_confirmatory,global_topk_family_slice,proximity,reciprocal_rank_fusion,20,0.28708946772366933,0.2577445477354606,0.31475246660449585,0.0,0.0,0.0,0.2038505096262741,0.0,0.16534541336353342,0.1393898290176863,0.19135652753423682,0.0,0.0,0.0,0,2253
sgfn_official_full_l160_confirmatory,global_topk_family_slice,proximity,reciprocal_rank_fusion,50,0.5424688561721405,0.5093591895427352,0.5766256344753891,0.0,0.0,0.0,0.043601359003397566,-0.0026872690628149142,-0.025481313703284214,-0.05835531833328784,0.007196924284203952,-0.0005446623093681918,-0.0017184729437133004,0.0,0,6802
sgfn_official_full_l160_confirmatory,global_topk_family_slice,proximity,reciprocal_rank_fusion,100,0.863533408833522,0.8401058308698973,0.8885574065290727,0.0005648919644118063,0.00013964411564857605,0.0011401797599942178,-0.001698754246885703,-0.015331364048974514,-0.03850509626274068,-0.06169638353271649,-0.011453941508313449,-0.00024134291868413568,-0.0005596896681138572,4.163267704419838e-05,8,14162
sgfn_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,semantic_only,5,0.023076923076923078,0.0049738989780163225,0.04620946005655707,0.0,0.0,0.0,,,-0.02564102564102564,-0.04337011978704526,-0.008196721311475412,0.0,0.0,0.0,0,58
sgfn_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,semantic_only,10,0.1641025641025641,0.12,0.21801698818503437,0.0021645021645021645,0.0,0.006896948990942316,,,-0.05897435897435899,-0.09227994988712199,-0.025965700965700982,0.0021645021645021645,0.0,0.006896948990942316,1,462
sgfn_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,semantic_only,20,0.44358974358974357,0.3744152823920266,0.5220575022461814,0.011862396204033215,0.006094099030872733,0.01849279717245955,,,-0.07179487179487176,-0.09840627014829147,-0.046006329387367165,0.01060453456881309,0.004990086819197865,0.017454589162240613,30,2529
