source,scope,family,condition,k,recall,recall_ci95_low,recall_ci95_high,violation_rate,violation_ci95_low,violation_ci95_high,delta_recall_vs_semantic,delta_violation_vs_semantic,delta_recall_vs_main,delta_recall_vs_main_ci95_low,delta_recall_vs_main_ci95_high,delta_violation_vs_main,delta_violation_vs_main_ci95_low,delta_violation_vs_main_ci95_high,selected_or_correct_numerator,violation_denominator
3dssg_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,family_conditional_risk,5,0.14615384615384616,0.10451414162420712,0.19194826877129764,0.003205128205128205,0.0,0.010204952288082467,0.01282051282051283,-0.007547559966914807,,,,,,,1,312
3dssg_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,family_conditional_risk,10,0.32564102564102565,0.26589329175540005,0.3903156758654879,0.003902439024390244,0.0,0.009505703422053232,0.010256410256410275,-0.0072650736659650855,,,,,,,4,1025
3dssg_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,family_conditional_risk,20,0.5358974358974359,0.4636195286195286,0.6139595894343957,0.005751848808545604,0.0028077495642183374,0.009529592709499077,0.01025641025641022,-0.02175555703148825,,,,,,,14,2434
3dssg_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,family_conditional_risk,50,0.7589743589743589,0.7025995246583482,0.8205163043478261,0.02165087956698241,0.0172564791468972,0.026173035810993527,0.012820512820512775,-0.045340245540375156,,,,,,,160,7390
3dssg_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,family_conditional_risk,100,0.941025641025641,0.9115532879818594,0.9694067925677733,0.055996346823448825,0.051042039391373896,0.061222145500966475,0.01025641025641022,-0.06389466135093809,,,,,,,981,17519
3dssg_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,pooled_calibration,5,0.14358974358974358,0.1036558305671814,0.18810064935064935,0.0,0.0,0.0,0.010256410256410248,-0.010752688172043012,-0.0025641025641025827,-0.01243781094527363,0.005813953488372103,-0.003205128205128205,-0.010204952288082467,0.0,0,308
3dssg_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,pooled_calibration,10,0.3333333333333333,0.27380695812807887,0.39681824564688256,0.003883495145631068,0.0,0.009552705532290059,0.01794871794871794,-0.007284017544724262,0.007692307692307665,0.0,0.01851851851851849,-1.89438787591761e-05,-0.002859888806225156,0.00289217500029106,4,1030
3dssg_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,pooled_calibration,20,0.5358974358974359,0.4642694805194805,0.6129944142512077,0.009531374106433678,0.005928212104101432,0.013693088160063661,0.01025641025641022,-0.017976031733600177,0.0,-0.011063176007866235,0.010365407047717256,0.003779525297888074,0.0006059505090866294,0.007200717030771706,24,2518
3dssg_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,pooled_calibration,50,0.7794871794871795,0.7231820569136745,0.839585597826087,0.038446346280447664,0.0329269840901467,0.04441616069409147,0.033333333333333326,-0.0285447788269099,0.02051282051282055,0.006753400751745165,0.03365446891191709,0.016795466713465254,0.013444342590130989,0.020488957876871487,292,7595
3dssg_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,pooled_calibration,100,0.9461538461538461,0.9146233222687257,0.9760835303388494,0.09018169694949159,0.08359606696743044,0.0969276438650384,0.01538461538461533,-0.029709311224895327,0.00512820512820511,-0.004348779557589602,0.015163352272727249,0.03418535012604276,0.030686511096998423,0.03780684921500999,1623,17997
3dssg_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,geometry_only_family,5,0.0,0.0,0.0,0.0,0.0,0.0,-0.13333333333333333,-0.010752688172043012,-0.14615384615384616,-0.19194826877129764,-0.10451414162420714,-0.003205128205128205,-0.010204952288082467,0.0,0,267
3dssg_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,geometry_only_family,10,0.007692307692307693,0.0,0.021090404271112882,0.0,0.0,0.0,-0.3076923076923077,-0.01116751269035533,-0.31794871794871793,-0.3840630032206119,-0.25367690058479536,-0.003902439024390244,-0.009505703422053232,0.0,0,680
3dssg_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,geometry_only_family,20,0.041025641025641026,0.011832579185520362,0.07432668133249529,0.0,0.0,0.0,-0.4846153846153846,-0.027507405840033854,-0.49487179487179483,-0.5833333333333333,-0.4107790095592141,-0.005751848808545604,-0.00952959270949908,-0.0028077495642183374,0,1811
3dssg_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,geometry_only_family,50,0.12564102564102564,0.0517130857648099,0.19697110510307536,0.0,0.0,0.0,-0.6205128205128205,-0.06699112510735757,-0.6333333333333333,-0.7420421732522796,-0.5305680926216642,-0.02165087956698241,-0.026173035810993527,-0.0172564791468972,0,6755
3dssg_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,geometry_only_family,100,0.47435897435897434,0.34457902050987155,0.5865587349397591,0.006480743691899071,0.003630220560419046,0.009962777969783837,-0.45641025641025645,-0.11341026448248784,-0.4666666666666667,-0.6056179934858356,-0.35474453178400545,-0.049515603131549756,-0.054142971685829905,-0.045003591424204945,122,18825
3dssg_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,rank_average_fusion,5,0.023076923076923078,0.008570211038961039,0.0421693101520004,0.0,0.0,0.0,-0.11025641025641025,-0.010752688172043012,-0.12307692307692308,-0.17393268727082242,-0.07358803986710968,-0.003205128205128205,-0.010204952288082467,0.0,0,302
3dssg_official_full_l160_confirmatory,global_topk_family_slice,relative_vertical,rank_average_fusion,10,0.07179487179487179,0.03913924930491196,0.10152837622476685,0.0,0.0,0.0,-0.24358974358974358,-0.01116751269035533,-0.25384615384615383,-0.3297221082854799,-0.18249943170747557,-0.003902439024390244,-0.009505703422053232,0.0,0,660
