source,scope,family,condition,k,recall,recall_ci95_low,recall_ci95_high,violation_rate,violation_ci95_low,violation_ci95_high,delta_recall_vs_semantic,delta_violation_vs_semantic,delta_recall_vs_main,delta_recall_vs_main_ci95_low,delta_recall_vs_main_ci95_high,delta_violation_vs_main,delta_violation_vs_main_ci95_low,delta_violation_vs_main_ci95_high,selected_or_correct_numerator,violation_denominator
3dssg_official_full_l160_confirmatory,within_family,proximity,family_conditional_risk,10,0.733295583238958,0.6929817163214368,0.7731389802631579,0.000364963503649635,0.0,0.0009124087591240876,0.010758776896942157,-0.0029197080291970805,,,,,,,2,5480
3dssg_official_full_l160_confirmatory,within_family,proximity,family_conditional_risk,20,0.8861834654586637,0.8501030206088125,0.9220760961718224,0.0010948905109489052,0.0002737226277372263,0.0020985401459854016,0.011891279728199367,-0.010310218978102189,,,,,,,12,10960
3dssg_official_full_l160_confirmatory,within_family,proximity,family_conditional_risk,50,0.9852774631936579,0.9725501113274881,0.9951466533478205,0.010428517254455821,0.00797373399014306,0.012774280615230598,0.003963759909399678,-0.030299582859309823,,,,,,,275,26370
3dssg_official_full_l160_confirmatory,within_family,proximity,family_conditional_risk,100,1.0,1.0,1.0,0.058030862855900894,0.05059805671337737,0.06536539323798914,0.0,0.0,,,,,,,2136,36808
3dssg_official_full_l160_confirmatory,within_family,proximity,pooled_calibration,5,0.5016987542468856,0.4703255059284069,0.5362245883440991,0.0010948905109489052,0.0,0.00291970802919708,0.02095130237825593,-0.00036496350364963485,0.008493771234428071,0.0016239807264641138,0.015910907015359087,0.0010948905109489052,0.0,0.00291970802919708,3,2740
3dssg_official_full_l160_confirmatory,within_family,proximity,pooled_calibration,10,0.7327293318233296,0.6928302273308174,0.7734978427222403,0.0012773722627737226,0.000364963503649635,0.0025547445255474453,0.010192525481313663,-0.0020072992700729928,-0.0005662514156284937,-0.005953844652615234,0.0047121229882939285,0.0009124087591240876,0.0001824817518248175,0.0020072992700729928,7,5480
3dssg_official_full_l160_confirmatory,within_family,proximity,pooled_calibration,20,0.8912797281993206,0.8573013894747606,0.9245719920450779,0.0051094890510948905,0.0031934306569343066,0.007481751824817518,0.016987542468856254,-0.006295620437956204,0.005096262740656887,-0.001087746814512147,0.01120838900230107,0.0040145985401459855,0.0023722627737226276,0.006113138686131387,56,10960
3dssg_official_full_l160_confirmatory,within_family,proximity,pooled_calibration,50,0.9852774631936579,0.9735697114937006,0.9946185004195106,0.025293894577171027,0.021214048865160495,0.029212563605052557,0.003963759909399678,-0.015434205536594619,0.0,-0.0023175643159215773,0.002092104974917283,0.014865377322715206,0.012497575987326011,0.01764305835727167,667,26370
3dssg_official_full_l160_confirmatory,within_family,proximity,pooled_calibration,100,1.0,1.0,1.0,0.058030862855900894,0.05059805671337737,0.06536539323798914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136,36808
3dssg_official_full_l160_confirmatory,within_family,proximity,geometry_only_family,5,0.11041902604756512,0.09161737079080769,0.13070974441907662,0.0,0.0,0.0,-0.3703284258210645,-0.00145985401459854,-0.38278595696489237,-0.4210201754317449,-0.3426868056999757,0.0,0.0,0.0,0,2740
