level,source_id,route_family,metric,score_id,K,point,ci_low_95,ci_high_95,n_bootstrap,unit_count
source_family,vlsat_full_validation,relative_vertical,Recall@K,C1_source_x_shuffled_Ce,100,0.9871794871794872,0.9719387755102041,1.0,1000,548
source_family,vlsat_full_validation,relative_vertical,Violation@K,C1_source_x_shuffled_Ce,100,0.4752180508153204,0.4724351659751037,0.47800522127417744,1000,548
source_family,vlsat_full_validation,relative_vertical,Recall@K,C2_source_x_wrong_T_Ce,5,0.4897435897435897,0.4061270114942529,0.5885649671052631,1000,548
source_family,vlsat_full_validation,relative_vertical,Violation@K,C2_source_x_wrong_T_Ce,5,0.2832116788321168,0.2613138686131387,0.304014598540146,1000,548
source_family,vlsat_full_validation,relative_vertical,Recall@K,C2_source_x_wrong_T_Ce,10,0.6666666666666666,0.5714042207792208,0.7844192394578313,1000,548
source_family,vlsat_full_validation,relative_vertical,Violation@K,C2_source_x_wrong_T_Ce,10,0.3235401459854015,0.3056569343065693,0.3403284671532847,1000,548
source_family,vlsat_full_validation,relative_vertical,Recall@K,C2_source_x_wrong_T_Ce,20,0.7846153846153846,0.7035961662371134,0.878689895902181,1000,548
source_family,vlsat_full_validation,relative_vertical,Violation@K,C2_source_x_wrong_T_Ce,20,0.40766423357664233,0.3909648722627737,0.4229972627737226,1000,548
source_family,vlsat_full_validation,relative_vertical,Recall@K,C2_source_x_wrong_T_Ce,50,0.9564102564102565,0.92617673992674,0.9803432147921893,1000,548
source_family,vlsat_full_validation,relative_vertical,Violation@K,C2_source_x_wrong_T_Ce,50,0.5917064220183487,0.5782462678731097,0.6054784793097518,1000,548
source_family,vlsat_full_validation,relative_vertical,Recall@K,C2_source_x_wrong_T_Ce,100,0.9743589743589743,0.9505746244402716,0.9909131493506494,1000,548
source_family,vlsat_full_validation,relative_vertical,Violation@K,C2_source_x_wrong_T_Ce,100,0.6687334091770952,0.6621450216133173,0.6743179390525001,1000,548
source_family,vlsat_full_validation,relative_vertical,Recall@K,A1_source_x_G_only,5,0.5205128205128206,0.4392363978346638,0.631797195622435,1000,548
source_family,vlsat_full_validation,relative_vertical,Violation@K,A1_source_x_G_only,5,0.15474452554744525,0.13795620437956205,0.17116788321167883,1000,548
source_family,vlsat_full_validation,relative_vertical,Recall@K,A1_source_x_G_only,10,0.6846153846153846,0.59765602752729,0.7904475889192886,1000,548
source_family,vlsat_full_validation,relative_vertical,Violation@K,A1_source_x_G_only,10,0.1844890510948905,0.17007299270072992,0.19726277372262774,1000,548
source_family,vlsat_full_validation,relative_vertical,Recall@K,A1_source_x_G_only,20,0.882051282051282,0.8210947848697444,0.9441344496612385,1000,548
source_family,vlsat_full_validation,relative_vertical,Violation@K,A1_source_x_G_only,20,0.2406021897810219,0.2281021897810219,0.2520095802919708,1000,548
source_family,vlsat_full_validation,relative_vertical,Recall@K,A1_source_x_G_only,50,0.9846153846153847,0.9676450715421303,0.9976746877691645,1000,548
source_family,vlsat_full_validation,relative_vertical,Violation@K,A1_source_x_G_only,50,0.37159633027522937,0.36322776450690175,0.3796420428954128,1000,548
source_family,vlsat_full_validation,relative_vertical,Recall@K,A1_source_x_G_only,100,0.9923076923076923,0.9778880669226208,1.0,1000,548
source_family,vlsat_full_validation,relative_vertical,Violation@K,A1_source_x_G_only,100,0.4704398938187334,0.4674305127350334,0.47305556467728255,1000,548
source_family,vlsat_full_validation,relative_vertical,Recall@K,A2_source_x_TG_concat,5,0.5256410256410257,0.44462350056912703,0.6377779406222519,1000,548
source_family,vlsat_full_validation,relative_vertical,Violation@K,A2_source_x_TG_concat,5,0.15583941605839416,0.13904197080291972,0.17226277372262774,1000,548
source_family,vlsat_full_validation,relative_vertical,Recall@K,A2_source_x_TG_concat,10,0.6871794871794872,0.60195,0.7941176470588235,1000,548
source_family,vlsat_full_validation,relative_vertical,Violation@K,A2_source_x_TG_concat,10,0.18467153284671534,0.1700684306569343,0.1978147810218978,1000,548
source_family,vlsat_full_validation,relative_vertical,Recall@K,A2_source_x_TG_concat,20,0.8846153846153846,0.8235294117647058,0.9466754966887416,1000,548
source_family,vlsat_full_validation,relative_vertical,Violation@K,A2_source_x_TG_concat,20,0.23941605839416058,0.2271875,0.25054972627737226,1000,548
source_family,vlsat_full_validation,relative_vertical,Recall@K,A2_source_x_TG_concat,50,0.9846153846153847,0.9676450715421303,0.9976746877691645,1000,548
source_family,vlsat_full_validation,relative_vertical,Violation@K,A2_source_x_TG_concat,50,0.36510091743119266,0.35658504135518276,0.3731632414979932,1000,548
source_family,vlsat_full_validation,relative_vertical,Recall@K,A2_source_x_TG_concat,100,0.9923076923076923,0.9778880669226208,1.0,1000,548
source_family,vlsat_full_validation,relative_vertical,Violation@K,A2_source_x_TG_concat,100,0.47218430034129694,0.46905796078676487,0.4752306069583763,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,S0_source_score,5,0.5529411764705883,0.45311444256756755,0.6746130952380953,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,S0_source_score,5,0.14890510948905109,0.13102189781021897,0.1678832116788321,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,S0_source_score,10,0.7705882352941177,0.6789924825815915,0.8684496567505721,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,S0_source_score,10,0.1864963503649635,0.17134580291970802,0.20255474452554745,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,S0_source_score,20,0.9176470588235294,0.8693114177489177,0.9659280303030303,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,S0_source_score,20,0.2617700729927007,0.24972399635036496,0.27436587591240874,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,S0_source_score,50,0.9823529411764705,0.9505230880230879,1.0,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,S0_source_score,50,0.3820183486238532,0.37497110243134407,0.3888455648534159,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,S0_source_score,100,1.0,1.0,1.0,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,S0_source_score,100,0.4653962836556693,0.4630972081605228,0.4676720695783315,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,S1_Ce_only,5,0.0,0.0,0.0,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,S1_Ce_only,5,0.0,0.0,0.0,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,S1_Ce_only,10,0.03529411764705882,0.0,0.08140128144280967,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,S1_Ce_only,10,0.0,0.0,0.0,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,S1_Ce_only,20,0.1,0.040527027027027034,0.15756647864625298,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,S1_Ce_only,20,0.0,0.0,0.0,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,S1_Ce_only,50,0.7294117647058823,0.6086681342872868,0.8298052650558961,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,S1_Ce_only,50,0.030825688073394496,0.022724403752120547,0.03995805577317029,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,S1_Ce_only,100,1.0,1.0,1.0,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,S1_Ce_only,100,0.2931740614334471,0.2883978201651806,0.29842212261446033,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,S2_source_x_Ce,5,0.5588235294117647,0.45269465894465893,0.6832262056850846,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,S2_source_x_Ce,5,0.10364963503649635,0.08868613138686131,0.11934306569343066,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,S2_source_x_Ce,10,0.7705882352941177,0.6789924825815915,0.8684496567505721,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,S2_source_x_Ce,10,0.1335766423357664,0.1208029197080292,0.14708485401459853,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,S2_source_x_Ce,20,0.9235294117647059,0.8762066831683168,0.96875,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,S2_source_x_Ce,20,0.16843065693430656,0.15793339416058394,0.18002052919708028,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,S2_source_x_Ce,50,0.9705882352941176,0.9310008081896552,1.0,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,S2_source_x_Ce,50,0.16506422018348624,0.15543564680541033,0.1743683024829753,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,S2_source_x_Ce,100,1.0,1.0,1.0,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,S2_source_x_Ce,100,0.29429275692074325,0.2894842556371912,0.2996083516902565,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,C1_source_x_shuffled_Ce,5,0.5411764705882353,0.45348449612403097,0.6484603287337662,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,C1_source_x_shuffled_Ce,5,0.15875912408759124,0.14087591240875913,0.17737226277372262,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,C1_source_x_shuffled_Ce,10,0.7647058823529411,0.684515977443609,0.8509287925696594,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,C1_source_x_shuffled_Ce,10,0.19635036496350364,0.1822992700729927,0.21076642335766424,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,C1_source_x_shuffled_Ce,20,0.9058823529411765,0.8546511627906976,0.9552467923540193,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,C1_source_x_shuffled_Ce,20,0.2802007299270073,0.2678809306569343,0.29307025547445253,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,C1_source_x_shuffled_Ce,50,0.9705882352941176,0.9310008081896552,1.0,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,C1_source_x_shuffled_Ce,50,0.4121834862385321,0.40527081562101724,0.41928199140757066,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,C1_source_x_shuffled_Ce,100,0.9882352941176471,0.9687401107594936,1.0,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,C1_source_x_shuffled_Ce,100,0.47574895714827453,0.47313462056921607,0.4783592253506651,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,C2_source_x_wrong_T_Ce,5,0.5294117647058824,0.4329268292682927,0.6508116883116883,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,C2_source_x_wrong_T_Ce,5,0.2332116788321168,0.21166970802919707,0.2562043795620438,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,C2_source_x_wrong_T_Ce,10,0.7529411764705882,0.672592787114846,0.8483238468361916,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,C2_source_x_wrong_T_Ce,10,0.2945255474452555,0.27498631386861316,0.3155109489051095,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,C2_source_x_wrong_T_Ce,20,0.8941176470588236,0.8372060360595768,0.9520629484670581,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,C2_source_x_wrong_T_Ce,20,0.4134124087591241,0.39552235401459857,0.43239735401459856,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,C2_source_x_wrong_T_Ce,50,0.9647058823529412,0.9193217874140666,1.0,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,C2_source_x_wrong_T_Ce,50,0.6477431192660551,0.6338818612092041,0.6621420210705051,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,C2_source_x_wrong_T_Ce,100,0.9764705882352941,0.9384615384615385,1.0,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,C2_source_x_wrong_T_Ce,100,0.6793515358361775,0.6736100315760942,0.6848317344317596,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,A1_source_x_G_only,5,0.5588235294117647,0.4601590528581679,0.6818362193362193,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,A1_source_x_G_only,5,0.14963503649635038,0.13248175182481753,0.16824817518248175,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,A1_source_x_G_only,10,0.7647058823529411,0.6699579207920793,0.8658845322630441,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,A1_source_x_G_only,10,0.1895985401459854,0.17354014598540146,0.20492700729927008,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,A1_source_x_G_only,20,0.9176470588235294,0.8693114177489177,0.9659280303030303,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,A1_source_x_G_only,20,0.2652372262773723,0.25328467153284673,0.27773950729927005,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,A1_source_x_G_only,50,0.9647058823529412,0.9193217874140666,1.0,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,A1_source_x_G_only,50,0.39313761467889907,0.38641187631601226,0.3998908664099475,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,A1_source_x_G_only,100,0.9882352941176471,0.9692307692307692,1.0,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,A1_source_x_G_only,100,0.4675388699279484,0.4652874423488091,0.46957505322872833,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,A2_source_x_TG_concat,5,0.5588235294117647,0.4565025009619084,0.6779945610928407,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,A2_source_x_TG_concat,5,0.1470802919708029,0.1291970802919708,0.16569343065693432,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,A2_source_x_TG_concat,10,0.7705882352941177,0.6789924825815915,0.8684496567505721,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,A2_source_x_TG_concat,10,0.18193430656934306,0.16696624087591241,0.1978102189781022,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,A2_source_x_TG_concat,20,0.9176470588235294,0.8693114177489177,0.9659280303030303,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,A2_source_x_TG_concat,20,0.24005474452554745,0.22855839416058393,0.2531021897810219,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,A2_source_x_TG_concat,50,0.9705882352941176,0.9310008081896552,1.0,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,A2_source_x_TG_concat,50,0.3139082568807339,0.3043916038997654,0.3241121781592187,1000,548
source_family,vlsat_full_validation,size_relative,Recall@K,A2_source_x_TG_concat,100,0.9823529411764705,0.9507020518170752,1.0,1000,548
source_family,vlsat_full_validation,size_relative,Violation@K,A2_source_x_TG_concat,100,0.505858930602958,0.501640999248371,0.510192354787719,1000,548
